case_id,repetition,io_ms,upload_ms,read_wall_ms,direct
qwen05-000159,1,0.43284,0.08004,0.565588,True
qwen05-000159,2,0.431267,0.08124200000000001,0.558514,True
qwen05-000160,0,0.547254,0.087504,0.683188,True
qwen05-000160,1,0.553986,0.094476,0.704788,True
qwen05-000160,2,0.511787,0.088105,0.661227,True
qwen05-000161,0,0.496599,0.124753,0.691784,True
qwen05-000161,1,0.451334,0.12344,0.632883,True
qwen05-000161,2,0.430596,0.11656799999999999,0.59879,True
qwen05-000162,0,0.456003,0.131055,0.641009,True
qwen05-000162,1,0.472173,0.129442,0.674361,True
qwen05-000162,2,0.43606599999999995,0.149179,0.66823,True
qwen05-000163,0,0.472954,0.104575,0.617585,True
qwen05-000163,1,0.45515100000000003,0.107371,0.602026,True
qwen05-000163,2,0.469188,0.103524,0.608949,True
qwen05-000164,0,0.417661,0.120125,0.603258,True
qwen05-000164,1,0.413534,0.114043,0.575947,True
qwen05-000164,2,0.382926,0.116658,0.544629,True
qwen05-000165,0,0.523679,0.118522,0.703376,True
qwen05-000165,1,0.508922,0.16425700000000001,0.72185,True
qwen05-000165,2,0.5836319999999999,0.120696,0.757176,True
qwen05-000166,0,0.760021,0.134411,0.953343,True
qwen05-000166,1,0.726038,0.13893,0.939738,True
qwen05-000166,2,0.731308,0.128831,0.929167,True
qwen05-000167,0,3.399658,0.124973,3.588331,True
qwen05-000167,1,0.634497,0.11962300000000001,0.81271,True
qwen05-000167,2,0.611915,0.117771,0.782984,True
qwen05-000168,0,0.12262999999999999,0.016391,0.174076,True
qwen05-000168,1,0.122098,0.015609999999999999,0.1714,True
qwen05-000168,2,0.135804,0.016741,0.185938,True
qwen05-000169,0,0.13883,0.020418,0.19761,True
qwen05-000169,1,0.130124,0.016932,0.184355,True
qwen05-000169,2,0.118792,0.015538999999999999,0.166371,True
qwen05-000170,0,0.124933,0.015849,0.174696,True
qwen05-000170,1,0.127388,0.015880000000000002,0.175478,True
qwen05-000170,2,0.122599,0.015439,0.170189,True
qwen05-000171,0,0.271478,0.03188,0.362358,True
qwen05-000171,1,0.205945,0.029986000000000002,0.292828,True
qwen05-000171,2,0.188101,0.022862999999999998,0.258533,True
qwen05-000172,0,0.21765700000000002,0.025007,0.290213,True
qwen05-000172,1,0.212557,0.020328,0.275956,True
qwen05-000172,2,0.21377000000000002,0.026379,0.284182,True
qwen05-000173,0,0.319447,0.023454,0.387585,True
qwen05-000173,1,0.31559,0.028904,0.393426,True
qwen05-000173,2,0.32605900000000004,0.027471,0.404697,True
qwen05-000174,0,0.30413799999999996,0.027131,0.380431,True
qwen05-000174,1,0.306222,0.022823,0.373799,True
qwen05-000174,2,0.375091,0.024065,0.443369,True
qwen05-000175,0,0.153316,0.022501999999999998,0.215964,True
qwen05-000175,1,0.145352,0.028943999999999998,0.218669,True
qwen05-000175,2,0.17370500000000003,0.020038,0.234849,True
qwen05-000176,0,0.139631,0.020548999999999998,0.194794,True
qwen05-000176,1,0.13461199999999998,0.020078,0.186799,True
qwen05-000176,2,0.140904,0.027351,0.206446,True
qwen05-000177,0,0.189675,0.052619,0.28298,True
qwen05-000177,1,0.15478,0.02148,0.210874,True
qwen05-000177,2,0.132328,0.020418,0.186289,True
qwen05-000178,0,0.193893,0.031249,0.270916,True
qwen05-000178,1,0.26777999999999996,0.026329,0.337852,True
qwen05-000178,2,0.205324,0.025818,0.27316,True
qwen05-000179,0,0.30241500000000004,0.031619,0.379841,True
qwen05-000179,1,0.29924900000000004,0.032371000000000004,0.379109,True
qwen05-000179,2,0.286266,0.030267,0.370814,True
qwen05-000180,0,0.29009199999999996,0.029605,0.36908,True
qwen05-000180,1,0.355615,0.035587,0.442848,True
qwen05-000180,2,0.356496,0.033722999999999996,0.44387,True
qwen05-000181,0,0.45580200000000004,0.032341,0.53989,True
qwen05-000181,1,0.379209,0.032291,0.45966,True
qwen05-000181,2,0.5138809999999999,0.032481,0.595634,True
qwen05-000182,0,0.211826,0.036619,0.29413,True
qwen05-000182,1,0.181479,0.028513,0.258734,True
qwen05-000182,2,0.209582,0.032932,0.279452,True
qwen05-000183,0,0.188102,0.026309000000000003,0.254787,True
qwen05-000183,1,0.157895,0.025648,0.220272,True
qwen05-000183,2,0.166902,0.023424,0.224189,True
qwen05-000184,0,0.194774,0.024877,0.256179,True
qwen05-000184,1,0.19039599999999998,0.025006,0.250238,True
qwen05-000184,2,0.19755899999999998,0.025037,0.257572,True
qwen05-000185,0,0.256319,0.032982,0.338303,True
qwen05-000185,1,0.20480299999999999,0.029595,0.276717,True
qwen05-000185,2,0.201157,0.029165,0.271768,True
qwen05-000186,0,0.292126,0.036459000000000005,0.378227,True
qwen05-000186,1,0.28773899999999997,0.032860999999999994,0.369571,True
qwen05-000186,2,0.381364,0.03705,0.466543,True
qwen05-000187,0,0.492631,0.04811,0.602437,True
qwen05-000187,1,0.32617,0.038272,0.424484,True
qwen05-000187,2,0.351117,0.035506,0.437739,True
qwen05-000188,0,0.415577,0.039383,0.505806,True
qwen05-000188,1,0.45498099999999997,0.038833,0.546622,True
qwen05-000188,2,0.393055,0.038342,0.489165,True
qwen05-000189,0,0.133169,0.01557,0.183924,True
qwen05-000189,1,0.157685,0.015249,0.206467,True
qwen05-000189,2,0.14976,0.023193000000000002,0.212678,True
qwen05-000190,0,0.143368,0.016471,0.193672,True
qwen05-000190,1,0.175758,0.045204,0.260397,True
qwen05-000190,2,0.119343,0.01583,0.173545,True
qwen05-000191,0,0.126777,0.015880000000000002,0.177451,True
qwen05-000191,1,0.12020499999999999,0.022783,0.18142,True
qwen05-000191,2,0.127799,0.016671,0.182371,True
qwen05-000192,0,0.243406,0.025928999999999997,0.314949,True
qwen05-000192,1,0.17283400000000002,0.021269,0.237674,True
qwen05-000192,2,0.178764,0.02149,0.242974,True
qwen05-000193,0,0.255087,0.031369,0.338543,True
qwen05-000193,1,0.22692400000000001,0.029385,0.310591,True
qwen05-000193,2,0.349003,0.032500999999999995,0.437127,True
qwen05-000194,0,0.225642,0.023183,0.292747,True
qwen05-000194,1,0.25074799999999997,0.027361,0.323905,True
qwen05-000194,2,0.30632299999999996,0.029075,0.389098,True
qwen05-000195,0,0.377456,0.028042,0.475078,True
qwen05-000195,1,0.324316,0.026098,0.401651,True
qwen05-000195,2,0.319919,0.027241,0.395119,True
qwen05-000196,0,0.137858,0.030857,0.210854,True
qwen05-000196,1,0.151363,0.023644,0.220012,True
qwen05-000196,2,0.13902,0.022482,0.206486,True
qwen05-000197,0,0.135093,0.022893,0.204923,True
qwen05-000197,1,0.13812799999999997,0.026940000000000002,0.215793,True
qwen05-000197,2,0.15676400000000001,0.023112999999999998,0.230802,True
qwen05-000198,0,0.132959,0.020158000000000002,0.18722,True
qwen05-000198,1,0.136716,0.020378,0.189384,True
qwen05-000198,2,0.127298,0.020819,0.18166,True
qwen05-000199,0,0.26472500000000004,0.0428,0.379149,True
qwen05-000199,1,0.220052,0.030837,0.316481,True
qwen05-000199,2,0.24064,0.027972,0.321161,True
qwen05-000200,0,0.275645,0.040826,0.372757,True
qwen05-000200,1,0.308487,0.035958,0.410989,True
qwen05-000200,2,0.294661,0.035857,0.395389,True
qwen05-000201,0,0.36449200000000004,0.036448,0.465711,True
qwen05-000201,1,0.335347,0.035235999999999996,0.451033,True
qwen05-000201,2,0.31533999999999995,0.028273,0.399478,True
qwen05-000202,0,0.367508,0.039985,0.461663,True
qwen05-000202,1,0.491479,0.035456,0.59331,True
qwen05-000202,2,0.484005,0.030187000000000002,0.572651,True
qwen05-000203,0,0.190446,0.030677,0.282949,True
qwen05-000203,1,0.167904,0.02657,0.242714,True
qwen05-000203,2,0.170619,0.027402000000000003,0.241852,True
qwen05-000204,0,0.184314,0.025778,0.24592,True
qwen05-000204,1,0.180718,0.025287,0.239327,True
qwen05-000204,2,0.178985,0.024907,0.236372,True
qwen05-000205,0,0.17955500000000002,0.029464999999999998,0.268292,True
qwen05-000205,1,0.194073,0.027592,0.266098,True
qwen05-000205,2,0.221705,0.033563,0.295964,True
qwen05-000206,0,0.24529900000000002,0.042419,0.340477,True
qwen05-000206,1,0.230751,0.036588,0.322102,True
qwen05-000206,2,0.214591,0.034645,0.296234,True
qwen05-000207,0,0.339314,0.04272,0.448319,True
qwen05-000207,1,0.28503300000000004,0.034725,0.37993,True
qwen05-000207,2,0.25024799999999997,0.035186,0.333103,True
qwen05-000208,0,0.381413,0.044132,0.479957,True
qwen05-000208,1,0.399367,0.035436,0.494124,True
qwen05-000208,2,0.386633,0.041957999999999995,0.481921,True
qwen05-000209,0,0.429413,0.036698,0.516175,True
qwen05-000209,1,0.473626,0.036528,0.558504,True
qwen05-000209,2,0.473906,0.047749,0.580756,True
qwen05-000210,0,0.299591,0.060122,0.418603,True
qwen05-000210,1,0.29351900000000003,0.059531,0.416759,True
qwen05-000210,2,0.291205,0.06653400000000001,0.425947,True
qwen05-000211,0,0.22928800000000002,0.049032,0.333243,True
qwen05-000211,1,0.24609999999999999,0.046287,0.341739,True
qwen05-000211,2,0.22262600000000002,0.041978,0.302887,True
qwen05-000212,0,0.249998,0.047939999999999997,0.332342,True
qwen05-000212,1,0.250619,0.050374,0.335617,True
qwen05-000212,2,0.24782400000000002,0.061956000000000004,0.356967,True
qwen05-000213,0,0.292567,0.059601,0.404476,True
qwen05-000213,1,0.36317,0.055723999999999996,0.479467,True
qwen05-000213,2,0.269093,0.05337,0.378318,True
qwen05-000214,0,0.380081,0.08011,0.519552,True
qwen05-000214,1,0.31988799999999995,0.064029,0.447256,True
qwen05-000214,2,0.407071,0.062737,0.532887,True
qwen05-000215,0,0.375442,0.065883,0.498152,True
qwen05-000215,1,0.40345400000000003,0.05364,0.518389,True
qwen05-000215,2,0.45494999999999997,0.058369,0.564185,True
qwen05-000216,0,0.455552,0.057256999999999995,0.570877,True
qwen05-000216,1,0.546372,0.052077,0.655897,True
qwen05-000216,2,0.448849,0.052609,0.553014,True
qwen05-000217,0,0.36449200000000004,0.095628,0.527487,True
qwen05-000217,1,0.368188,0.08279399999999999,0.513511,True
qwen05-000217,2,0.35786,0.08269499999999999,0.491319,True
qwen05-000218,0,0.35314100000000004,0.08157299999999999,0.477102,True
qwen05-000218,1,0.372336,0.088847,0.501518,True
qwen05-000218,2,0.409185,0.083857,0.535541,True
qwen05-000219,0,0.49614800000000003,0.090549,0.638414,True
qwen05-000219,1,0.635178,0.079399,0.770381,True
qwen05-000219,2,0.587229,0.096711,0.749292,True
qwen05-000220,0,0.479657,0.088616,0.635048,True
qwen05-000220,1,0.339715,0.08343600000000001,0.485468,True
qwen05-000220,2,0.33859300000000003,0.083967,0.48151,True
qwen05-000221,0,0.499394,0.094286,0.668781,True
qwen05-000221,1,0.508902,0.093565,0.670905,True
qwen05-000221,2,0.47599,0.08283499999999999,0.616323,True
qwen05-000222,0,0.564757,0.086502,0.713885,True
qwen05-000222,1,0.48152999999999996,0.08566,0.617956,True
qwen05-000222,2,0.569024,0.092933,0.713685,True
qwen05-000223,0,0.629206,0.133209,0.835362,True
qwen05-000223,1,0.602497,0.09764300000000001,0.782683,True
qwen05-000223,2,0.610702,0.10190099999999999,0.790669,True
qwen05-000224,0,0.383116,0.130214,0.57246,True
qwen05-000224,1,0.39514900000000003,0.11263,0.574615,True
qwen05-000224,2,0.39497899999999997,0.111268,0.557443,True
qwen05-000225,0,0.398976,0.10881300000000001,0.55066,True
qwen05-000225,1,0.448579,0.116077,0.602477,True
qwen05-000225,2,0.38309699999999997,0.115286,0.537194,True
qwen05-000226,0,0.526916,0.11002500000000001,0.675283,True
qwen05-000226,1,0.492141,0.127729,0.671216,True
qwen05-000226,2,0.48674,0.115356,0.66304,True
qwen05-000227,0,0.432499,0.126878,0.611674,True
qwen05-000227,1,0.451003,0.129823,0.648994,True
qwen05-000227,2,0.403655,0.12868000000000002,0.618757,True
qwen05-000228,0,0.553275,0.11195999999999999,0.71661,True
qwen05-000228,1,0.583992,0.11177899999999999,0.7434,True
qwen05-000228,2,0.570607,0.130434,0.75372,True
qwen05-000229,0,0.538036,0.12846000000000002,0.719896,True
qwen05-000229,1,0.5509310000000001,0.123521,0.733963,True
qwen05-000229,2,0.6325230000000001,0.121787,0.803083,True
qwen05-000230,0,0.733903,0.12052500000000001,0.907116,True
qwen05-000230,1,0.643102,0.119864,0.811308,True
qwen05-000230,2,0.608148,0.120836,0.777445,True
qwen05-000231,0,0.750513,0.183292,0.993849,True
qwen05-000231,1,0.632202,0.18653899999999998,0.864025,True
qwen05-000231,2,0.702514,0.199343,0.958673,True
qwen05-000232,0,0.6399969999999999,0.214361,0.916624,True
qwen05-000232,1,0.639966,0.202539,0.904972,True
qwen05-000232,2,0.6005130000000001,0.210424,0.875297,True
qwen05-000233,0,0.81289,0.204262,1.066355,True
qwen05-000233,1,0.798923,0.195015,1.042279,True
qwen05-000233,2,0.7571359999999999,0.205324,1.015239,True
qwen05-000234,0,0.650887,0.195486,0.948073,True
qwen05-000234,1,0.714696,0.18495599999999998,0.981165,True
qwen05-000234,2,0.676194,0.205544,0.937364,True
qwen05-000235,0,0.772846,0.202539,1.041248,True
qwen05-000235,1,0.7338129999999999,0.202759,0.993047,True
qwen05-000235,2,0.761925,0.211817,1.040706,True
qwen05-000236,0,0.727832,0.20858000000000002,0.9946,True
qwen05-000236,1,0.7166699999999999,0.225762,1.020298,True
qwen05-000236,2,0.709767,0.195466,0.979021,True
qwen05-000237,0,0.774679,0.200565,1.03729,True
qwen05-000237,1,0.809945,0.20225800000000002,1.061034,True
qwen05-000237,2,0.769168,0.235089,1.054603,True
qwen05-000238,0,1.1010689999999999,0.398586,1.563554,True
qwen05-000238,1,1.108013,0.405158,1.591006,True
qwen05-000238,2,1.1366559999999999,0.446836,1.711982,True
qwen05-000239,0,1.040576,0.411339,1.526566,True
qwen05-000239,1,1.022152,0.3958,1.488073,True
qwen05-000239,2,1.029215,0.39568000000000003,1.476932,True
qwen05-000240,0,1.303728,0.417842,1.816287,True
qwen05-000240,1,1.214321,0.41494600000000004,1.733973,True
qwen05-000240,2,1.321672,0.418322,1.867983,True
qwen05-000241,0,1.022442,0.4008,1.499003,True
qwen05-000241,1,1.067877,0.40395600000000004,1.538047,True
qwen05-000241,2,1.0261600000000002,0.396512,1.494625,True
qwen05-000242,0,1.0789980000000001,0.399778,1.552023,True
qwen05-000242,1,1.0639100000000001,0.401621,1.545731,True
qwen05-000242,2,1.082925,0.38185399999999997,1.570107,True
qwen05-000243,0,1.013506,0.40522800000000003,1.492903,True
qwen05-000243,1,1.0285840000000002,0.385651,1.476631,True
qwen05-000243,2,1.06952,0.350967,1.471201,True
qwen05-000244,0,1.151864,0.366555,1.640107,True
qwen05-000244,1,1.0956089999999998,0.358691,1.522147,True
qwen05-000244,2,1.098665,0.392814,1.543076,True
qwen05-000245,0,1.484145,0.592869,2.179346,True
qwen05-000245,1,1.421338,0.621753,2.163858,True
qwen05-000245,2,1.357559,0.566379,2.079018,True
qwen05-000246,0,1.525793,0.600904,2.238857,True
qwen05-000246,1,1.501128,0.596606,2.182562,True
qwen05-000246,2,1.496359,0.519402,2.089377,True
qwen05-000247,0,1.720458,0.580897,2.490829,True
qwen05-000247,1,1.7135850000000001,0.563484,2.456123,True
qwen05-000247,2,1.693057,0.6216029999999999,2.446276,True
qwen05-000248,0,1.628325,0.6079370000000001,2.343673,True
qwen05-000248,1,1.66821,0.5686939999999999,2.392715,True
qwen05-000248,2,1.653562,0.5438769999999999,2.380422,True
qwen05-000249,0,1.389448,0.592538,2.077946,True
qwen05-000249,1,1.481641,0.584433,2.147857,True
qwen05-000249,2,1.405158,0.525462,2.019206,True
qwen05-000250,0,1.4394120000000001,0.572451,2.15484,True
qwen05-000250,1,1.466202,0.539389,2.142487,True
qwen05-000250,2,1.409185,0.632343,2.129182,True
qwen05-000251,0,1.309819,0.5850839999999999,1.990613,True
qwen05-000251,1,1.426418,0.53491,2.071394,True
qwen05-000251,2,1.3060429999999998,0.5394289999999999,1.967269,True
qwen05-000252,0,0.788655,0.186428,1.033303,True
qwen05-000252,1,0.730666,0.186178,0.964193,True
qwen05-000252,2,0.740325,0.185257,1.004268,True
qwen05-000253,0,0.6416900000000001,0.20874,0.89821,True
qwen05-000253,1,0.693527,0.198491,0.938094,True
qwen05-000253,2,0.688908,0.20431200000000002,0.938936,True
qwen05-000254,0,0.883062,0.220994,1.177041,True
qwen05-000254,1,0.792381,0.199683,1.047549,True
qwen05-000254,2,0.8014589999999999,0.223728,1.098294,True
qwen05-000255,0,0.712863,0.19324100000000002,0.966568,True
qwen05-000255,1,0.6693819999999999,0.242343,0.970485,True
qwen05-000255,2,0.6604450000000001,0.21488200000000002,0.942543,True
qwen05-000256,0,0.745374,0.20409200000000002,1.011732,True
qwen05-000256,1,0.7314579999999999,0.201046,0.980884,True
qwen05-000256,2,0.70565,0.20334,0.959384,True
qwen05-000257,0,0.7462960000000001,0.20551499999999998,1.007774,True
qwen05-000257,1,0.728212,0.20875,0.995732,True
qwen05-000257,2,0.705118,0.202649,0.962279,True
qwen05-000258,0,0.785789,0.20332,1.099426,True
qwen05-000258,1,0.805687,0.204162,1.095639,True
qwen05-000258,2,0.804395,0.201337,1.061515,True
qwen05-000259,0,1.12819,0.400509,1.595965,True
qwen05-000259,1,1.0937750000000002,0.415007,1.600763,True
qwen05-000259,2,1.170359,0.393215,1.713595,True
qwen05-000260,0,1.030828,0.40318400000000004,1.510585,True
qwen05-000260,1,0.988859,0.38851600000000003,1.429974,True
qwen05-000260,2,0.993848,0.397955,1.474968,True
qwen05-000261,0,1.283129,0.46645299999999995,1.89852,True
qwen05-000261,1,1.32081,0.427099,1.924569,True
qwen05-000261,2,1.276989,0.380121,1.808974,True
qwen05-000262,0,1.098815,0.39343599999999995,1.572691,True
qwen05-000262,1,1.002495,0.394378,1.449692,True
qwen05-000262,2,1.102362,0.39393700000000004,1.549599,True
qwen05-000263,0,1.091201,0.36387,1.568965,True
qwen05-000263,1,1.142546,0.396973,1.711621,True
qwen05-000263,2,1.160671,0.360545,1.625751,True
qwen05-000264,0,1.032731,0.407142,1.526946,True
qwen05-000264,1,1.028904,0.393095,1.491009,True
qwen05-000264,2,1.033152,0.402613,1.499746,True
qwen05-000265,0,1.118902,0.370262,1.608057,True
qwen05-000265,1,1.097673,0.394658,1.56076,True
qwen05-000265,2,1.100358,0.392434,1.548295,True
qwen05-000266,0,1.451986,0.649945,2.264926,True
qwen05-000266,1,1.446606,0.5398999999999999,2.123232,True
qwen05-000266,2,1.461443,0.616654,2.215604,True
qwen05-000267,0,1.450132,0.5911649999999999,2.146104,True
qwen05-000267,1,1.521877,0.518028,2.115477,True
qwen05-000267,2,1.458347,0.5410320000000001,2.094817,True
qwen05-000268,0,1.594452,0.6309199999999999,2.371024,True
qwen05-000268,1,1.684801,0.580936,2.387205,True
qwen05-000268,2,1.6494849999999999,0.591066,2.332062,True
qwen05-000269,0,1.624628,0.636681,2.402613,True
qwen05-000269,1,1.676405,0.555028,2.394919,True
qwen05-000269,2,1.608318,0.574745,2.337462,True
qwen05-000270,0,1.407983,0.581798,2.068839,True
qwen05-000270,1,1.358271,0.516015,1.93503,True
qwen05-000270,2,1.3631900000000001,0.517688,1.951239,True
qwen05-000271,0,1.340567,0.613217,2.08536,True
qwen05-000271,1,1.446034,0.533788,2.089748,True
qwen05-000271,2,1.27231,0.591086,1.960086,True
qwen05-000272,0,1.2867870000000001,0.5125190000000001,1.863496,True
qwen05-000272,1,1.31548,0.541693,1.936561,True
qwen05-000272,2,1.296956,0.516476,1.89797,True
qwen05-000273,0,0.783676,0.195936,1.045856,True
qwen05-000273,1,0.734894,0.17929599999999998,0.974122,True
qwen05-000273,2,0.723683,0.18474600000000002,0.95687,True
qwen05-000274,0,0.693016,0.21170599999999998,0.960086,True
qwen05-000274,1,0.6703830000000001,0.194654,0.917747,True
qwen05-000274,2,0.66864,0.197109,0.912376,True
qwen05-000275,0,0.736497,0.199353,0.980133,True
qwen05-000275,1,0.760332,0.1982,1.001362,True
qwen05-000275,2,0.879865,0.21329900000000002,1.152215,True
qwen05-000276,0,0.724475,0.196738,0.980774,True
qwen05-000276,1,0.6203200000000001,0.204814,0.885777,True
qwen05-000276,2,0.623827,0.212958,0.903199,True
qwen05-000277,0,0.676545,0.206897,0.944917,True
qwen05-000277,1,0.676335,0.210985,0.947171,True
qwen05-000277,2,0.660866,0.203129,0.922004,True
qwen05-000278,0,0.662169,0.192099,0.911715,True
qwen05-000278,1,0.624278,0.205684,0.878693,True
qwen05-000278,2,0.605632,0.207538,0.863836,True
qwen05-000279,0,0.7367079999999999,0.199373,0.991584,True
qwen05-000279,1,0.7205069999999999,0.200786,0.976626,True
qwen05-000279,2,0.7556430000000001,0.203571,1.011121,True
qwen05-000280,0,0.9775280000000001,0.401881,1.450703,True
qwen05-000280,1,0.9700650000000001,0.391883,1.420366,True
qwen05-000280,2,0.976306,0.396301,1.424003,True
qwen05-000281,0,1.0062820000000001,0.4013,1.475941,True
qwen05-000281,1,0.980524,0.40114999999999995,1.455061,True
qwen05-000281,2,0.9123859999999999,0.35462299999999997,1.326912,True
